record_id,building_id,parcel_id,floor_id,floor_name,level,floor_3d_id,unit_id,unit_name,unit_type,unit_3d_id,area_sq_m,source_plan_file,geometry_status,classification
schedule-B37-SHOWCASE-F2-SCHEDULE-UNIT,B37,P37,B37-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B37:2,B37-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B37:2:UNIT:B37-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B37-SHOWCASE-F3-SCHEDULE-UNIT,B37,P37,B37-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B37:3,B37-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B37:3:UNIT:B37-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B38-SHOWCASE-F0-SCHEDULE-UNIT,B38,P38,B38-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B38:0,B38-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B38:0:UNIT:B38-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B38-SHOWCASE-F1-SCHEDULE-UNIT,B38,P38,B38-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B38:1,B38-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B38:1:UNIT:B38-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B38-SHOWCASE-F2-SCHEDULE-UNIT,B38,P38,B38-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B38:2,B38-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B38:2:UNIT:B38-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B38-SHOWCASE-F3-SCHEDULE-UNIT,B38,P38,B38-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B38:3,B38-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B38:3:UNIT:B38-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B38-SHOWCASE-F4-SCHEDULE-UNIT,B38,P38,B38-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B38:4,B38-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B38:4:UNIT:B38-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B39-SHOWCASE-F0-SCHEDULE-UNIT,B39,P39,B39-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B39:0,B39-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B39:0:UNIT:B39-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B39-SHOWCASE-F1-SCHEDULE-UNIT,B39,P39,B39-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B39:1,B39-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B39:1:UNIT:B39-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B39-SHOWCASE-F2-SCHEDULE-UNIT,B39,P39,B39-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B39:2,B39-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B39:2:UNIT:B39-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B39-SHOWCASE-F3-SCHEDULE-UNIT,B39,P39,B39-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B39:3,B39-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B39:3:UNIT:B39-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B40-SHOWCASE-F0-SCHEDULE-UNIT,B40,P40,B40-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B40:0,B40-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B40:0:UNIT:B40-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B40-SHOWCASE-F1-SCHEDULE-UNIT,B40,P40,B40-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B40:1,B40-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B40:1:UNIT:B40-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B40-SHOWCASE-F2-SCHEDULE-UNIT,B40,P40,B40-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B40:2,B40-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B40:2:UNIT:B40-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B41-SHOWCASE-F0-SCHEDULE-UNIT,B41,P41,B41-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B41:0,B41-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B41:0:UNIT:B41-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B41-SHOWCASE-F1-SCHEDULE-UNIT,B41,P41,B41-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B41:1,B41-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B41:1:UNIT:B41-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B41-SHOWCASE-F2-SCHEDULE-UNIT,B41,P41,B41-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B41:2,B41-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B41:2:UNIT:B41-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B41-SHOWCASE-F3-SCHEDULE-UNIT,B41,P41,B41-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B41:3,B41-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B41:3:UNIT:B41-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F0-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B42:0,B42-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B42:0:UNIT:B42-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F1-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B42:1,B42-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B42:1:UNIT:B42-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F2-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B42:2,B42-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B42:2:UNIT:B42-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F3-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B42:3,B42-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B42:3:UNIT:B42-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F4-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B42:4,B42-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B42:4:UNIT:B42-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B43-SHOWCASE-F0-SCHEDULE-UNIT,B43,P43,B43-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B43:0,B43-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B43:0:UNIT:B43-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B43-SHOWCASE-F1-SCHEDULE-UNIT,B43,P43,B43-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B43:1,B43-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B43:1:UNIT:B43-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B43-SHOWCASE-F2-SCHEDULE-UNIT,B43,P43,B43-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B43:2,B43-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B43:2:UNIT:B43-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B43-SHOWCASE-F3-SCHEDULE-UNIT,B43,P43,B43-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B43:3,B43-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B43:3:UNIT:B43-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B44-SHOWCASE-F0-SCHEDULE-UNIT,B44,P44,B44-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B44:0,B44-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B44:0:UNIT:B44-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B44-SHOWCASE-F1-SCHEDULE-UNIT,B44,P44,B44-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B44:1,B44-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B44:1:UNIT:B44-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B44-SHOWCASE-F2-SCHEDULE-UNIT,B44,P44,B44-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B44:2,B44-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B44:2:UNIT:B44-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B45-SHOWCASE-F0-SCHEDULE-UNIT,B45,P45,B45-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B45:0,B45-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B45:0:UNIT:B45-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B45-SHOWCASE-F1-SCHEDULE-UNIT,B45,P45,B45-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B45:1,B45-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B45:1:UNIT:B45-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B45-SHOWCASE-F2-SCHEDULE-UNIT,B45,P45,B45-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B45:2,B45-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B45:2:UNIT:B45-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B45-SHOWCASE-F3-SCHEDULE-UNIT,B45,P45,B45-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B45:3,B45-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B45:3:UNIT:B45-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F0-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B46:0,B46-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B46:0:UNIT:B46-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F1-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B46:1,B46-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B46:1:UNIT:B46-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F2-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B46:2,B46-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B46:2:UNIT:B46-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F3-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B46:3,B46-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B46:3:UNIT:B46-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F4-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B46:4,B46-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B46:4:UNIT:B46-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B47-SHOWCASE-F0-SCHEDULE-UNIT,B47,P47,B47-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B47:0,B47-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B47:0:UNIT:B47-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B47-SHOWCASE-F1-SCHEDULE-UNIT,B47,P47,B47-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B47:1,B47-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B47:1:UNIT:B47-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B47-SHOWCASE-F2-SCHEDULE-UNIT,B47,P47,B47-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B47:2,B47-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B47:2:UNIT:B47-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B47-SHOWCASE-F3-SCHEDULE-UNIT,B47,P47,B47-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B47:3,B47-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B47:3:UNIT:B47-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B48-SHOWCASE-F0-SCHEDULE-UNIT,B48,P48,B48-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B48:0,B48-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B48:0:UNIT:B48-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B48-SHOWCASE-F1-SCHEDULE-UNIT,B48,P48,B48-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B48:1,B48-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B48:1:UNIT:B48-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B48-SHOWCASE-F2-SCHEDULE-UNIT,B48,P48,B48-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B48:2,B48-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B48:2:UNIT:B48-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F0-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B49:0,B49-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B49:0:UNIT:B49-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F1-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B49:1,B49-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B49:1:UNIT:B49-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F2-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B49:2,B49-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B49:2:UNIT:B49-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F3-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B49:3,B49-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B49:3:UNIT:B49-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B50-SHOWCASE-F0-SCHEDULE-UNIT,B50,P50,B50-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B50:0,B50-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B50:0:UNIT:B50-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B50-SHOWCASE-F1-SCHEDULE-UNIT,B50,P50,B50-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B50:1,B50-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B50:1:UNIT:B50-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B50-SHOWCASE-F2-SCHEDULE-UNIT,B50,P50,B50-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B50:2,B50-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B50:2:UNIT:B50-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B50-SHOWCASE-F3-SCHEDULE-UNIT,B50,P50,B50-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B50:3,B50-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B50:3:UNIT:B50-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B50-SHOWCASE-F4-SCHEDULE-UNIT,B50,P50,B50-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B50:4,B50-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B50:4:UNIT:B50-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B51-SHOWCASE-F0-SCHEDULE-UNIT,B51,P51,B51-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B51:0,B51-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B51:0:UNIT:B51-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B51-SHOWCASE-F1-SCHEDULE-UNIT,B51,P51,B51-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B51:1,B51-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B51:1:UNIT:B51-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B51-SHOWCASE-F2-SCHEDULE-UNIT,B51,P51,B51-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B51:2,B51-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B51:2:UNIT:B51-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B51-SHOWCASE-F3-SCHEDULE-UNIT,B51,P51,B51-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B51:3,B51-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B51:3:UNIT:B51-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B52-SHOWCASE-F0-SCHEDULE-UNIT,B52,P52,B52-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B52:0,B52-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B52:0:UNIT:B52-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B52-SHOWCASE-F1-SCHEDULE-UNIT,B52,P52,B52-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B52:1,B52-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B52:1:UNIT:B52-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B52-SHOWCASE-F2-SCHEDULE-UNIT,B52,P52,B52-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B52:2,B52-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B52:2:UNIT:B52-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B53-SHOWCASE-F0-SCHEDULE-UNIT,B53,P53,B53-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B53:0,B53-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B53:0:UNIT:B53-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B53-SHOWCASE-F1-SCHEDULE-UNIT,B53,P53,B53-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B53:1,B53-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B53:1:UNIT:B53-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B53-SHOWCASE-F2-SCHEDULE-UNIT,B53,P53,B53-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B53:2,B53-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B53:2:UNIT:B53-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B53-SHOWCASE-F3-SCHEDULE-UNIT,B53,P53,B53-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B53:3,B53-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B53:3:UNIT:B53-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B54-SHOWCASE-F0-SCHEDULE-UNIT,B54,P54,B54-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B54:0,B54-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B54:0:UNIT:B54-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B54-SHOWCASE-F1-SCHEDULE-UNIT,B54,P54,B54-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B54:1,B54-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B54:1:UNIT:B54-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B54-SHOWCASE-F2-SCHEDULE-UNIT,B54,P54,B54-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B54:2,B54-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B54:2:UNIT:B54-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B54-SHOWCASE-F3-SCHEDULE-UNIT,B54,P54,B54-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B54:3,B54-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B54:3:UNIT:B54-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B54-SHOWCASE-F4-SCHEDULE-UNIT,B54,P54,B54-SHOWCASE-F4,Floor 4,4,DEMO-3D-DENSE-B54:4,B54-SHOWCASE-F4-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B54:4:UNIT:B54-SHOWCASE-F4-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B55-SHOWCASE-F0-SCHEDULE-UNIT,B55,P55,B55-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B55:0,B55-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B55:0:UNIT:B55-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B55-SHOWCASE-F1-SCHEDULE-UNIT,B55,P55,B55-SHOWCASE-F1,Floor 1,1,DEMO-3D-DENSE-B55:1,B55-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B55:1:UNIT:B55-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B55-SHOWCASE-F2-SCHEDULE-UNIT,B55,P55,B55-SHOWCASE-F2,Floor 2,2,DEMO-3D-DENSE-B55:2,B55-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B55:2:UNIT:B55-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B55-SHOWCASE-F3-SCHEDULE-UNIT,B55,P55,B55-SHOWCASE-F3,Floor 3,3,DEMO-3D-DENSE-B55:3,B55-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B55:3:UNIT:B55-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B56-SHOWCASE-F0-SCHEDULE-UNIT,B56,P56,B56-SHOWCASE-F0,Ground floor,0,DEMO-3D-DENSE-B56:0,B56-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-DENSE-B56:0:UNIT:B56-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
