record_id,building_id,parcel_id,floor_id,floor_name,level,floor_3d_id,unit_id,unit_name,unit_type,unit_3d_id,area_sq_m,source_plan_file,geometry_status,classification
schedule-B39-SHOWCASE-F1-SCHEDULE-UNIT,B39,P39,B39-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B39:1,B39-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B39:1:UNIT:B39-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B39-SHOWCASE-F2-SCHEDULE-UNIT,B39,P39,B39-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B39:2,B39-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B39:2:UNIT:B39-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B40-SHOWCASE-F0-SCHEDULE-UNIT,B40,P40,B40-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B40:0,B40-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B40:0:UNIT:B40-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B40-SHOWCASE-F1-SCHEDULE-UNIT,B40,P40,B40-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B40:1,B40-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B40:1:UNIT:B40-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B40-SHOWCASE-F2-SCHEDULE-UNIT,B40,P40,B40-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B40:2,B40-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B40:2:UNIT:B40-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B40-SHOWCASE-F3-SCHEDULE-UNIT,B40,P40,B40-SHOWCASE-F3,Floor 3,3,DEMO-3D-ANCHOR-B40:3,B40-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B40:3:UNIT:B40-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B41-SHOWCASE-F0-SCHEDULE-UNIT,B41,P41,B41-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B41:0,B41-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B41:0:UNIT:B41-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B41-SHOWCASE-F1-SCHEDULE-UNIT,B41,P41,B41-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B41:1,B41-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B41:1:UNIT:B41-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B41-SHOWCASE-F2-SCHEDULE-UNIT,B41,P41,B41-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B41:2,B41-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B41:2:UNIT:B41-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F0-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B42:0,B42-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B42:0:UNIT:B42-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F1-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B42:1,B42-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B42:1:UNIT:B42-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F2-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B42:2,B42-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B42:2:UNIT:B42-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B42-SHOWCASE-F3-SCHEDULE-UNIT,B42,P42,B42-SHOWCASE-F3,Floor 3,3,DEMO-3D-ANCHOR-B42:3,B42-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B42:3:UNIT:B42-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B43-SHOWCASE-F0-SCHEDULE-UNIT,B43,P43,B43-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B43:0,B43-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B43:0:UNIT:B43-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B43-SHOWCASE-F1-SCHEDULE-UNIT,B43,P43,B43-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B43:1,B43-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B43:1:UNIT:B43-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B43-SHOWCASE-F2-SCHEDULE-UNIT,B43,P43,B43-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B43:2,B43-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B43:2:UNIT:B43-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B44-SHOWCASE-F0-SCHEDULE-UNIT,B44,P44,B44-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B44:0,B44-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B44:0:UNIT:B44-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B44-SHOWCASE-F1-SCHEDULE-UNIT,B44,P44,B44-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B44:1,B44-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B44:1:UNIT:B44-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B44-SHOWCASE-F2-SCHEDULE-UNIT,B44,P44,B44-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B44:2,B44-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B44:2:UNIT:B44-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B44-SHOWCASE-F3-SCHEDULE-UNIT,B44,P44,B44-SHOWCASE-F3,Floor 3,3,DEMO-3D-ANCHOR-B44:3,B44-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B44:3:UNIT:B44-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B45-SHOWCASE-F0-SCHEDULE-UNIT,B45,P45,B45-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B45:0,B45-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B45:0:UNIT:B45-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B45-SHOWCASE-F1-SCHEDULE-UNIT,B45,P45,B45-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B45:1,B45-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B45:1:UNIT:B45-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B45-SHOWCASE-F2-SCHEDULE-UNIT,B45,P45,B45-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B45:2,B45-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B45:2:UNIT:B45-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F0-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B46:0,B46-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B46:0:UNIT:B46-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F1-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B46:1,B46-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B46:1:UNIT:B46-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F2-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B46:2,B46-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B46:2:UNIT:B46-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B46-SHOWCASE-F3-SCHEDULE-UNIT,B46,P46,B46-SHOWCASE-F3,Floor 3,3,DEMO-3D-ANCHOR-B46:3,B46-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B46:3:UNIT:B46-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B47-SHOWCASE-F0-SCHEDULE-UNIT,B47,P47,B47-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B47:0,B47-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B47:0:UNIT:B47-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B47-SHOWCASE-F1-SCHEDULE-UNIT,B47,P47,B47-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B47:1,B47-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B47:1:UNIT:B47-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B47-SHOWCASE-F2-SCHEDULE-UNIT,B47,P47,B47-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B47:2,B47-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B47:2:UNIT:B47-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B48-SHOWCASE-F0-SCHEDULE-UNIT,B48,P48,B48-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B48:0,B48-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B48:0:UNIT:B48-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B48-SHOWCASE-F1-SCHEDULE-UNIT,B48,P48,B48-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B48:1,B48-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B48:1:UNIT:B48-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B48-SHOWCASE-F2-SCHEDULE-UNIT,B48,P48,B48-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B48:2,B48-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B48:2:UNIT:B48-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F0-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F0,Ground floor,0,DEMO-3D-ANCHOR-B49:0,B49-SHOWCASE-F0-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B49:0:UNIT:B49-SHOWCASE-F0-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F1-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F1,Floor 1,1,DEMO-3D-ANCHOR-B49:1,B49-SHOWCASE-F1-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B49:1:UNIT:B49-SHOWCASE-F1-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F2-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F2,Floor 2,2,DEMO-3D-ANCHOR-B49:2,B49-SHOWCASE-F2-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B49:2:UNIT:B49-SHOWCASE-F2-SCHEDULE-UNIT,,,schedule_only,synthetic
schedule-B49-SHOWCASE-F3-SCHEDULE-UNIT,B49,P49,B49-SHOWCASE-F3,Floor 3,3,DEMO-3D-ANCHOR-B49:3,B49-SHOWCASE-F3-SCHEDULE-UNIT,Dwelling · schedule only,residential,DEMO-3D-ANCHOR-B49:3:UNIT:B49-SHOWCASE-F3-SCHEDULE-UNIT,,,schedule_only,synthetic
